feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo4735	groupcontrol	0.036638	0.145051	0.2526	8.01e-1	9.89e-1	0.1100	-0.1434	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__;d__denovo4737	groupcontrol	-0.001219	0.115438	-0.0106	9.92e-1	9.98e-1	0.1100	-0.1547	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo4736	groupcontrol	0.096544	0.148963	0.6481	5.18e-1	9.89e-1	0.1200	-0.1315	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo4739	groupcontrol	0.011266	0.110598	0.1019	9.19e-1	9.96e-1	0.1600	-0.1039	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo4738	groupcontrol	-0.006339	0.117900	-0.0538	9.57e-1	9.97e-1	0.1500	-0.1082	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__;d__denovo6391	groupcontrol	0.138963	0.104901	1.3247	1.88e-1	9.89e-1	0.1100	-0.1663	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis;s__;d__denovo6395	groupcontrol	0.018972	0.101647	0.1866	8.52e-1	9.89e-1	0.1200	-0.1573	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo6394	groupcontrol	0.019911	0.116294	0.1712	8.64e-1	9.90e-1	0.1200	-0.1581	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo6399	groupcontrol	0.041122	0.112472	0.3656	7.15e-1	9.89e-1	0.1300	-0.1471	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__;d__denovo7047	groupcontrol	0.117752	0.103912	1.1332	2.60e-1	9.89e-1	0.1000	-0.1773	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__;d__denovo7048	groupcontrol	0.171375	0.100560	1.7042	9.15e-2	9.89e-1	0.1000	-0.1742	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo7049	groupcontrol	-0.063815	0.110774	-0.5761	5.66e-1	9.89e-1	0.1300	-0.1505	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo6809	groupcontrol	0.003448	0.106629	0.0323	9.74e-1	9.98e-1	0.1400	-0.1446	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis;s__;d__denovo6801	groupcontrol	0.121783	0.111915	1.0882	2.79e-1	9.89e-1	0.1300	-0.1522	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo6804	groupcontrol	0.087002	0.107371	0.8103	4.20e-1	9.89e-1	0.1200	-0.1563	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo464	groupcontrol	0.026539	0.259136	0.1024	9.19e-1	9.96e-1	0.2500	0.1984	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo465	groupcontrol	-0.160833	0.316243	-0.5086	6.12e-1	9.89e-1	0.3200	0.4537	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo466	groupcontrol	0.074985	0.298605	0.2511	8.02e-1	9.89e-1	0.2400	0.2639	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__;s__;d__denovo467	groupcontrol	-0.504912	0.302340	-1.6700	9.81e-2	9.89e-1	0.2700	0.3444	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo461	groupcontrol	-0.363337	0.321669	-1.1295	2.61e-1	9.89e-1	0.2700	0.4259	medium	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__;d__denovo462	groupcontrol	-0.052433	0.305292	-0.1717	8.64e-1	9.90e-1	0.2800	0.3774	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo463	groupcontrol	-0.357067	0.321909	-1.1092	2.70e-1	9.89e-1	0.2900	0.4449	medium	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo484	groupcontrol	-0.251162	0.314452	-0.7987	4.26e-1	9.89e-1	0.4600	0.6719	medium	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo7591	groupcontrol	-0.021496	0.115440	-0.1862	8.53e-1	9.89e-1	0.1000	-0.1852	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__;d__denovo2133	groupcontrol	-0.077186	0.159486	-0.4840	6.29e-1	9.89e-1	0.2000	0.0109	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo5430	groupcontrol	0.070148	0.134087	0.5232	6.02e-1	9.89e-1	0.1100	-0.1522	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo5128	groupcontrol	-0.033691	0.141644	-0.2379	8.12e-1	9.89e-1	0.1200	-0.1468	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo5121	groupcontrol	0.084480	0.104522	0.8082	4.21e-1	9.89e-1	0.1000	-0.1827	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo5120	groupcontrol	0.343602	0.124038	2.7701	6.70e-3	9.89e-1	0.1600	-0.1039	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;d__denovo1710	groupcontrol	0.176873	0.210550	0.8400	4.03e-1	9.89e-1	0.1200	-0.0796	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis;s__;d__denovo1712	groupcontrol	0.024819	0.171472	0.1447	8.85e-1	9.92e-1	0.2300	0.0681	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1713	groupcontrol	-0.010398	0.178712	-0.0582	9.54e-1	9.97e-1	0.2200	0.0610	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1714	groupcontrol	-0.129079	0.185673	-0.6952	4.89e-1	9.89e-1	0.2000	0.0455	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo1716	groupcontrol	-0.026178	0.172562	-0.1517	8.80e-1	9.92e-1	0.1900	0.0301	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo1717	groupcontrol	-0.130826	0.173385	-0.7545	4.52e-1	9.89e-1	0.2200	0.0377	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1718	groupcontrol	0.064419	0.206648	0.3117	7.56e-1	9.89e-1	0.1800	0.0196	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1719	groupcontrol	-0.111224	0.179574	-0.6194	5.37e-1	9.89e-1	0.2000	0.0389	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis;s__;d__denovo5982	groupcontrol	-0.080378	0.109646	-0.7331	4.65e-1	9.89e-1	0.1300	-0.1369	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo4487	groupcontrol	0.117695	0.141584	0.8313	4.08e-1	9.89e-1	0.1300	-0.1205	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__;d__denovo4483	groupcontrol	-0.049401	0.129097	-0.3827	7.03e-1	9.89e-1	0.1000	-0.1623	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo109	groupcontrol	-0.512995	0.536522	-0.9561	3.41e-1	9.89e-1	0.5500	1.8435	high	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo108	groupcontrol	-0.525585	0.458846	-1.1455	2.55e-1	9.89e-1	0.3600	0.9119	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo106	groupcontrol	-0.305500	0.527425	-0.5792	5.64e-1	9.89e-1	0.3300	0.9890	medium	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__;d__denovo105	groupcontrol	0.129009	0.543698	0.2373	8.13e-1	9.89e-1	0.2500	0.6781	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo101	groupcontrol	0.106411	0.484548	0.2196	8.27e-1	9.89e-1	0.4400	1.1055	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo980	groupcontrol	-0.114264	0.222186	-0.5143	6.08e-1	9.89e-1	0.2600	0.1778	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo3837	groupcontrol	0.331918	0.149444	2.2210	2.87e-2	9.89e-1	0.1100	-0.1350	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo3835	groupcontrol	-0.131942	0.134447	-0.9814	3.29e-1	9.89e-1	0.1400	-0.0946	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo3834	groupcontrol	-0.076938	0.132591	-0.5803	5.63e-1	9.89e-1	0.1900	-0.0787	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo3832	groupcontrol	0.062734	0.171053	0.3668	7.15e-1	9.89e-1	0.1200	-0.1178	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo7998	groupcontrol	0.037412	0.108398	0.3451	7.31e-1	9.89e-1	0.1100	-0.1724	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo7994	groupcontrol	-0.025599	0.105031	-0.2437	8.08e-1	9.89e-1	0.1000	-0.1818	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__;d__denovo7995	groupcontrol	0.084480	0.103352	0.8174	4.16e-1	9.89e-1	0.1000	-0.1827	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo7997	groupcontrol	0.188229	0.109211	1.7235	8.79e-2	9.89e-1	0.1000	-0.1783	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__;d__denovo7990	groupcontrol	-0.104283	0.109629	-0.9512	3.44e-1	9.89e-1	0.1000	-0.1783	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo7992	groupcontrol	-0.037020	0.117515	-0.3150	7.53e-1	9.89e-1	0.1100	-0.1724	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo7664	groupcontrol	-0.037958	0.107583	-0.3528	7.25e-1	9.89e-1	0.1200	-0.1717	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo5294	groupcontrol	-0.080599	0.118002	-0.6830	4.96e-1	9.89e-1	0.1300	-0.1367	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis;s__;d__denovo5296	groupcontrol	0.053729	0.127049	0.4229	6.73e-1	9.89e-1	0.1000	-0.1574	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo5291	groupcontrol	0.070612	0.144577	0.4884	6.26e-1	9.89e-1	0.1200	-0.1386	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo5293	groupcontrol	-0.046546	0.120365	-0.3867	7.00e-1	9.89e-1	0.1000	-0.1646	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo5292	groupcontrol	-0.007449	0.122646	-0.0607	9.52e-1	9.97e-1	0.1100	-0.1496	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo2016	groupcontrol	-0.051137	0.163716	-0.3124	7.55e-1	9.89e-1	0.2100	0.0180	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo2017	groupcontrol	-0.044061	0.184752	-0.2385	8.12e-1	9.89e-1	0.1800	-0.0162	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2014	groupcontrol	-0.131245	0.171449	-0.7655	4.46e-1	9.89e-1	0.2200	0.0269	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo2015	groupcontrol	0.171237	0.161164	1.0625	2.91e-1	9.89e-1	0.2500	0.0583	medium	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo2013	groupcontrol	-0.016736	0.210225	-0.0796	9.37e-1	9.97e-1	0.1300	-0.0559	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo2010	groupcontrol	-0.101417	0.160892	-0.6303	5.30e-1	9.89e-1	0.2200	0.0308	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2011	groupcontrol	0.267615	0.194015	1.3794	1.71e-1	9.89e-1	0.1400	-0.0416	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo2817	groupcontrol	-0.109734	0.140687	-0.7800	4.37e-1	9.89e-1	0.2200	-0.0047	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2	groupcontrol	-1.481492	0.798239	-1.8560	6.65e-2	9.89e-1	0.7300	3.5577	high	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo2812	groupcontrol	0.022708	0.167727	0.1354	8.93e-1	9.92e-1	0.1500	-0.0710	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo2813	groupcontrol	0.021845	0.155897	0.1401	8.89e-1	9.92e-1	0.1700	-0.0419	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo5746	groupcontrol	0.012422	0.119409	0.1040	9.17e-1	9.96e-1	0.1200	-0.1519	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__;d__denovo5745	groupcontrol	-0.140694	0.109544	-1.2844	2.02e-1	9.89e-1	0.1200	-0.1485	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo5744	groupcontrol	-0.047674	0.119610	-0.3986	6.91e-1	9.89e-1	0.1000	-0.1637	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__;d__denovo5742	groupcontrol	0.018972	0.121559	0.1561	8.76e-1	9.92e-1	0.1100	-0.1573	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo10888	groupcontrol	0.104107	0.103651	1.0044	3.18e-1	9.89e-1	0.1000	-0.1988	low	not_significant
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo148	groupcontrol	-0.976044	0.488072	-1.9998	4.83e-2	9.89e-1	0.2600	0.7057	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo2908	groupcontrol	-0.235517	0.149861	-1.5716	1.19e-1	9.89e-1	0.1500	-0.0707	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo2909	groupcontrol	0.234351	0.168077	1.3943	1.66e-1	9.89e-1	0.1700	-0.0614	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo2904	groupcontrol	-0.066530	0.136757	-0.4865	6.28e-1	9.89e-1	0.2000	-0.0262	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo2906	groupcontrol	0.079250	0.140449	0.5643	5.74e-1	9.89e-1	0.2200	-0.0092	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo2900	groupcontrol	-0.111276	0.150265	-0.7405	4.61e-1	9.89e-1	0.1200	-0.1116	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__;d__denovo2901	groupcontrol	0.100138	0.143159	0.6995	4.86e-1	9.89e-1	0.1000	-0.1158	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo2902	groupcontrol	0.251304	0.166519	1.5092	1.34e-1	9.89e-1	0.1600	-0.0796	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo6214	groupcontrol	-0.095928	0.106499	-0.9007	3.70e-1	9.89e-1	0.1000	-0.1852	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__;d__denovo6212	groupcontrol	-0.015909	0.119236	-0.1334	8.94e-1	9.92e-1	0.1000	-0.1614	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo6213	groupcontrol	0.054520	0.121737	0.4478	6.55e-1	9.89e-1	0.1100	-0.1581	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo4418	groupcontrol	0.106828	0.144514	0.7392	4.62e-1	9.89e-1	0.1400	-0.1073	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo4505	groupcontrol	-0.023447	0.116223	-0.2017	8.41e-1	9.89e-1	0.1300	-0.1225	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__;d__denovo4501	groupcontrol	0.082529	0.129647	0.6366	5.26e-1	9.89e-1	0.1300	-0.1200	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__;d__denovo8068	groupcontrol	-0.111451	0.100733	-1.1064	2.71e-1	9.89e-1	0.1100	-0.1724	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo4411	groupcontrol	-0.021863	0.120817	-0.1810	8.57e-1	9.89e-1	0.1600	-0.0955	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo4414	groupcontrol	-0.195003	0.118385	-1.6472	1.03e-1	9.89e-1	0.1500	-0.1039	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo6792	groupcontrol	0.030244	0.107138	0.2823	7.78e-1	9.89e-1	0.1100	-0.1666	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__;d__denovo9781	groupcontrol	-0.011163	0.081625	-0.1368	8.92e-1	9.92e-1	0.1000	-0.1936	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo343	groupcontrol	0.343033	0.343829	0.9977	3.21e-1	9.89e-1	0.4400	0.6777	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__;d__denovo342	groupcontrol	-0.086357	0.333699	-0.2588	7.96e-1	9.89e-1	0.1300	0.1517	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__;d__denovo345	groupcontrol	-0.760692	0.356698	-2.1326	3.55e-2	9.89e-1	0.2600	0.4820	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo344	groupcontrol	-0.216587	0.361642	-0.5989	5.51e-1	9.89e-1	0.3100	0.5630	medium	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo347	groupcontrol	0.003512	0.352606	0.0100	9.92e-1	9.98e-1	0.3500	0.6307	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__;d__denovo349	groupcontrol	-0.109368	0.345888	-0.3162	7.53e-1	9.89e-1	0.1800	0.3141	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas;s__;d__denovo348	groupcontrol	-0.463272	0.346405	-1.3374	1.84e-1	9.89e-1	0.3200	0.5461	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo697	groupcontrol	0.053646	0.240991	0.2226	8.24e-1	9.89e-1	0.4300	0.4869	medium	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo696	groupcontrol	-0.492486	0.230545	-2.1362	3.52e-2	9.89e-1	0.2900	0.2732	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo699	groupcontrol	-0.437584	0.241100	-1.8149	7.26e-2	9.89e-1	0.2300	0.1844	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo1191	groupcontrol	-0.278134	0.193746	-1.4356	1.54e-1	9.89e-1	0.3100	0.2084	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1102	groupcontrol	-0.145419	0.209760	-0.6933	4.90e-1	9.89e-1	0.2400	0.1578	low	not_significant
